lemma	inflected	label	hits
困る	困らせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
困る	困らせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	4
困る	困らせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
咲く	咲く	V;PRS;IPFV	53600000
咲く	咲かない	V;PRS;IPFV;NEG	1470000
咲く	咲かないです	V;PRS;IPFV;POL;NEG;COL	187000
咲く	咲きます	V;PRS;IPFV;POL;FOREG	9520000
咲く	咲きません	V;PRS;IPFV;POL;FOREG;NEG	314000
咲く	咲くだろう	V;PRS;IPFV;PROSP	40300
咲く	咲かないだろう	V;PRS;IPFV;PROSP;NEG	178000
咲く	咲くでしょう	V;PRS;IPFV;PROSP;POL	335000
咲く	咲かないでしょう	V;PRS;IPFV;PROSP;POL;NEG	57200
咲く	咲いた	V;PST;PFV	17300000
咲く	咲かなかった	V;PST;PFV;NEG	1250000
咲く	咲きました	V;PST;PFV;POL;FOREG	4130000
咲く	咲きませんでした	V;PST;PFV;POL;FOREG;NEG	878000
咲く	咲いただろう	V;PST;PFV;PROSP	1870
咲く	咲かなかっただろう	V;PST;PFV;PROSP;NEG	346
咲く	咲いたでしょう	V;PST;PFV;PROSP;POL	59900
咲く	咲かなかったでしょう	V;PST;PFV;PROSP;POL;NEG	2560
咲く	咲こう	V;INTEN	72200
咲く	咲きましょう	V;INTEN;POL;FOREG	33900
咲く	咲きたい	V;PRS;IPFV;OPT;1	153000
咲く	咲きたくない	V;PRS;IPFV;OPT;NEG;1	12900
咲く	咲きたいです	V;PRS;IPFV;OPT;POL;1	18000
咲く	咲きたくないです	V;PRS;IPFV;OPT;POL;NEG;1	2
咲く	咲きたかった	V;PST;PFV;OPT;1	8360
咲く	咲きたくなかった	V;PST;PFV;OPT;NEG;1	532
咲く	咲きたかったです	V;PST;PFV;OPT;POL;1	9
咲く	咲きたくなかったです	V;PST;PFV;OPT;POL;NEG;1	0
咲く	咲きたがる	V;PRS;IPFV;OPT;3	9100
咲く	咲きたがらない	V;PRS;IPFV;OPT;NEG;3	80
咲く	咲きたがります	V;PRS;IPFV;OPT;POL;FOREG;3	2300
咲く	咲きたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	4
咲く	咲きたがった	V;PST;PFV;OPT;3	8
咲く	咲きたがらなかった	V;PST;PFV;OPT;NEG;3	4
咲く	咲きたがりました	V;PST;PFV;OPT;POL;FOREG;3	5
咲く	咲きたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	4
咲く	咲け	V;IMP;OBLIG	664000
咲く	咲きな	V;IMP;OBLIG;COL	160000
咲く	咲きなさい	V;IMP;OBLIG;POL	180000
咲く	咲いて	V;IMP;COL	12900000
咲く	咲いてください	V;IMP;POL	3990000
咲く	お咲きください	V;FORM;IMP;POL	37
咲く	咲くな	V;IMP;OBLIG;NEG	32200
咲く	咲かないで	V;IMP;NEG;COL	255000
咲く	咲かないでください	V;IMP;POL;NEG	32500
咲く	お咲きにならないでください	V;FORM;IMP;POL;NEG	0
咲く	咲ける	V;PRS;IPFV;POT	656000
咲く	咲けない	V;PRS;IPFV;POT;NEG	160000
咲く	咲けます	V;PRS;IPFV;POT;POL;FOREG	11700
咲く	咲けません	V;PRS;IPFV;POT;POL;FOREG;NEG	5520
咲く	咲けた	V;PST;PFV;POT	30800
咲く	咲けなかった	V;PST;PFV;POT;NEG	13900
咲く	咲けました	V;PST;PFV;POT;POL;FOREG	14500
咲く	咲けませんでした	V;PST;PFV;POT;POL;FOREG;NEG	3730
咲く	咲かれる	V;PRS;IPFV;PASS	12900
咲く	咲かれない	V;PRS;IPFV;PASS;NEG	180
咲く	咲かれます	V;PRS;IPFV;PASS;POL;FOREG	457
咲く	咲かれません	V;PRS;IPFV;PASS;POL;FOREG;NEG	137
咲く	咲かれた	V;PST;PFV;PASS	5170
咲く	咲かれなかった	V;PST;PFV;PASS;NEG	4
咲く	咲かれました	V;PST;PFV;PASS;POL;FOREG	2960
咲く	咲かれませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	7
咲く	咲かれる	V;PRS;IPFV;ELEV	12900
咲く	咲かれない	V;PRS;IPFV;ELEV;NEG	180
咲く	咲かれます	V;PRS;IPFV;ELEV;POL;FOREG	457
咲く	咲かれません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	137
咲く	咲かれた	V;PST;PFV;ELEV	5170
咲く	咲かれなかった	V;PST;PFV;ELEV;NEG	4
咲く	咲かれました	V;PST;PFV;ELEV;POL;FOREG	2960
咲く	咲かれませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	7
咲く	咲かせる	V;PRS;IPFV;CAUS	7180000
咲く	咲かせない	V;PRS;IPFV;CAUS;NEG	52600
咲く	咲かせます	V;PRS;IPFV;CAUS;POL;FOREG	6380000
咲く	咲かせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	246000
咲く	咲かせた	V;PST;PFV;CAUS	5010000
咲く	咲かせなかった	V;PST;PFV;CAUS;NEG	67800
咲く	咲かせました	V;PST;PFV;CAUS;POL;FOREG	1670000
咲く	咲かせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	96100
咲く	咲かす	V;PRS;IPFV;CAUS	448000
咲く	咲かさない	V;PRS;IPFV;CAUS;NEG	5740
咲く	咲かします	V;PRS;IPFV;CAUS;POL;FOREG	232000
咲く	咲かしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	529
咲く	咲かした	V;PST;PFV;CAUS	35900
咲く	咲かさなかった	V;PST;PFV;CAUS;NEG	269
咲く	咲かしました	V;PST;PFV;CAUS;POL;FOREG	2720
咲く	咲かしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	2
咲く	咲かせられる	V;PRS;IPFV;CAUS;PASS	1390000
咲く	咲かせられない	V;PRS;IPFV;CAUS;PASS;NEG	291000
咲く	咲かせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	221000
咲く	咲かせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	248000
咲く	咲かせられた	V;PST;PFV;CAUS;PASS	215000
咲く	咲かせられなかった	V;PST;PFV;CAUS;PASS;NEG	65100
咲く	咲かせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	62400
咲く	咲かせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	197000
咲く	咲かされる	V;PRS;IPFV;CAUS;PASS	13800
咲く	咲かされない	V;PRS;IPFV;CAUS;PASS;NEG	8
咲く	咲かされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	5000
咲く	咲かされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	2
咲く	咲かされた	V;PST;PFV;CAUS;PASS	12100
咲く	咲かされなかった	V;PST;PFV;CAUS;PASS;NEG	6
咲く	咲かされました	V;PST;PFV;CAUS;PASS;POL;FOREG	2840
咲く	咲かされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	0
咲く	お咲きになる	V;FORM;ELEV;PRS;IPFV	656
咲く	お咲きにならない	V;FORM;ELEV;PRS;IPFV;NEG	0
咲く	お咲きになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	1950
咲く	お咲きになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	1
咲く	お咲きになった	V;FORM;ELEV;PST;PFV	457
咲く	お咲きにならなかった	V;FORM;ELEV;PST;PFV;NEG	2
咲く	お咲きになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	8
咲く	お咲きになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	3
咲く	お咲きする	V;FORM;HUMB;PRS;IPFV	0
咲く	お咲きしない	V;FORM;HUMB;PRS;IPFV;NEG	0
咲く	お咲きします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	1
咲く	お咲きしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
咲く	お咲きした	V;FORM;HUMB;PST;PFV	0
咲く	お咲きしなかった	V;FORM;HUMB;PST;PFV;NEG	0
咲く	お咲きしました	V;FORM;HUMB;PST;PFV;POL;FOREG	1
咲く	お咲きしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
咲く	咲かせていただく	V;FORM;HUMB;PRS;IPFV;PERM	117000
咲く	咲かせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	2
咲く	咲かせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	350000
咲く	咲かせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	1
咲く	咲かせていただいた	V;FORM;HUMB;PST;PFV;PERM	134000
咲く	咲かせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
咲く	咲かせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	249000
咲く	咲かせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
さす	さす	V;PRS;IPFV	25500000
さす	ささない	V;PRS;IPFV;NEG	436000
さす	ささないです	V;PRS;IPFV;POL;NEG;COL	74400
さす	さします	V;PRS;IPFV;POL;FOREG	16800000
さす	さしません	V;PRS;IPFV;POL;FOREG;NEG	125000
さす	さすだろう	V;PRS;IPFV;PROSP	17500
さす	ささないだろう	V;PRS;IPFV;PROSP;NEG	10100
さす	さすでしょう	V;PRS;IPFV;PROSP;POL	3430
さす	ささないでしょう	V;PRS;IPFV;PROSP;POL;NEG	18500
さす	さした	V;PST;PFV	2930000
さす	ささなかった	V;PST;PFV;NEG	65100
さす	さしました	V;PST;PFV;POL;FOREG	761000
さす	さしませんでした	V;PST;PFV;POL;FOREG;NEG	147000
さす	さしただろう	V;PST;PFV;PROSP	9230
さす	ささなかっただろう	V;PST;PFV;PROSP;NEG	3
さす	さしたでしょう	V;PST;PFV;PROSP;POL	12100
さす	ささなかったでしょう	V;PST;PFV;PROSP;POL;NEG	4
さす	さそう	V;INTEN	68500000
さす	さしましょう	V;INTEN;POL;FOREG	48600
さす	さしたい	V;PRS;IPFV;OPT;1	912000
さす	さしたくない	V;PRS;IPFV;OPT;NEG;1	210000
さす	さしたいです	V;PRS;IPFV;OPT;POL;1	309000
さす	さしたくないです	V;PRS;IPFV;OPT;POL;NEG;1	151000
さす	さしたかった	V;PST;PFV;OPT;1	187000
さす	さしたくなかった	V;PST;PFV;OPT;NEG;1	36400
さす	さしたかったです	V;PST;PFV;OPT;POL;1	99900
さす	さしたくなかったです	V;PST;PFV;OPT;POL;NEG;1	1
さす	さしたがる	V;PRS;IPFV;OPT;3	60800
さす	さしたがらない	V;PRS;IPFV;OPT;NEG;3	19300
さす	さしたがります	V;PRS;IPFV;OPT;POL;FOREG;3	21500
さす	さしたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	229
さす	さしたがった	V;PST;PFV;OPT;3	150
さす	さしたがらなかった	V;PST;PFV;OPT;NEG;3	7
さす	さしたがりました	V;PST;PFV;OPT;POL;FOREG;3	10
さす	さしたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	1
さす	させ	V;IMP;OBLIG	859000000
さす	さしな	V;IMP;OBLIG;COL	1090000
さす	さしなさい	V;IMP;OBLIG;POL	79900
さす	さして	V;IMP;COL	16600000
さす	さしてください	V;IMP;POL	89100
さす	おさしください	V;FORM;IMP;POL	247000
さす	さすな	V;IMP;OBLIG;NEG	243000
さす	ささないで	V;IMP;NEG;COL	407000
さす	ささないでください	V;IMP;POL;NEG	230000
さす	おさしにならないでください	V;FORM;IMP;POL;NEG	0
さす	させる	V;PRS;IPFV;POT	663000000
さす	させない	V;PRS;IPFV;POT;NEG	87600000
さす	させます	V;PRS;IPFV;POT;POL;FOREG	60100000
さす	させません	V;PRS;IPFV;POT;POL;FOREG;NEG	10500000
さす	させた	V;PST;PFV;POT	216000000
さす	させなかった	V;PST;PFV;POT;NEG	2490000
さす	させました	V;PST;PFV;POT;POL;FOREG	20900000
さす	させませんでした	V;PST;PFV;POT;POL;FOREG;NEG	5150000
さす	さされる	V;PRS;IPFV;PASS	906000
さす	さされない	V;PRS;IPFV;PASS;NEG	282000
さす	さされます	V;PRS;IPFV;PASS;POL;FOREG	308000
さす	さされません	V;PRS;IPFV;PASS;POL;FOREG;NEG	490000
さす	さされた	V;PST;PFV;PASS	1970000
さす	さされなかった	V;PST;PFV;PASS;NEG	246000
さす	さされました	V;PST;PFV;PASS;POL;FOREG	771000
さす	さされませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	218000
さす	さされる	V;PRS;IPFV;ELEV	906000
さす	さされない	V;PRS;IPFV;ELEV;NEG	282000
さす	さされます	V;PRS;IPFV;ELEV;POL;FOREG	308000
さす	さされません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	490000
さす	さされた	V;PST;PFV;ELEV	1970000
さす	さされなかった	V;PST;PFV;ELEV;NEG	246000
さす	さされました	V;PST;PFV;ELEV;POL;FOREG	771000
さす	さされませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	218000
さす	ささせる	V;PRS;IPFV;CAUS	9100
さす	ささせない	V;PRS;IPFV;CAUS;NEG	7750
さす	ささせます	V;PRS;IPFV;CAUS;POL;FOREG	38300
さす	ささせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	2660
さす	ささせた	V;PST;PFV;CAUS	97600
さす	ささせなかった	V;PST;PFV;CAUS;NEG	863
さす	ささせました	V;PST;PFV;CAUS;POL;FOREG	49700
さす	ささせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	7
さす	ささす	V;PRS;IPFV;CAUS	39400
さす	さささない	V;PRS;IPFV;CAUS;NEG	1250
さす	ささします	V;PRS;IPFV;CAUS;POL;FOREG	19700
さす	ささしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	655
さす	ささした	V;PST;PFV;CAUS	11200
さす	さささなかった	V;PST;PFV;CAUS;NEG	3
さす	ささしました	V;PST;PFV;CAUS;POL;FOREG	71
さす	ささしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	5
さす	ささせられる	V;PRS;IPFV;CAUS;PASS	9510
さす	ささせられない	V;PRS;IPFV;CAUS;PASS;NEG	1970
さす	ささせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	1030
さす	ささせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	9
さす	ささせられた	V;PST;PFV;CAUS;PASS	2430
さす	ささせられなかった	V;PST;PFV;CAUS;PASS;NEG	4
さす	ささせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	4780
さす	ささせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	4
さす	ささされる	V;PRS;IPFV;CAUS;PASS	4170
さす	ささされない	V;PRS;IPFV;CAUS;PASS;NEG	64
さす	ささされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	2
さす	ささされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	0
さす	ささされた	V;PST;PFV;CAUS;PASS	5350
さす	ささされなかった	V;PST;PFV;CAUS;PASS;NEG	0
さす	ささされました	V;PST;PFV;CAUS;PASS;POL;FOREG	2070
さす	ささされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	0
さす	おさしになる	V;FORM;ELEV;PRS;IPFV	11900
さす	おさしにならない	V;FORM;ELEV;PRS;IPFV;NEG	3
さす	おさしになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	5
さす	おさしになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	1
さす	おさしになった	V;FORM;ELEV;PST;PFV	9350
さす	おさしにならなかった	V;FORM;ELEV;PST;PFV;NEG	0
さす	おさしになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	5700
さす	おさしになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	1
さす	おさしする	V;FORM;HUMB;PRS;IPFV	10
さす	おさししない	V;FORM;HUMB;PRS;IPFV;NEG	1
さす	おさしします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	405000
さす	おさししません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	1
さす	おさしした	V;FORM;HUMB;PST;PFV	2
さす	おさししなかった	V;FORM;HUMB;PST;PFV;NEG	0
さす	おさししました	V;FORM;HUMB;PST;PFV;POL;FOREG	2670
さす	おさししませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	1
さす	ささせていただく	V;FORM;HUMB;PRS;IPFV;PERM	16700
さす	ささせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	0
さす	ささせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	33900
さす	ささせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
さす	ささせていただいた	V;FORM;HUMB;PST;PFV;PERM	8920
さす	ささせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
さす	ささせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	18100
さす	ささせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
死ぬ	死ぬ	V;PRS;IPFV	88800000
死ぬ	死なない	V;PRS;IPFV;NEG	10600000
死ぬ	死なないです	V;PRS;IPFV;POL;NEG;COL	1850000
死ぬ	死にます	V;PRS;IPFV;POL;FOREG	4090000
死ぬ	死にません	V;PRS;IPFV;POL;FOREG;NEG	334000
死ぬ	死ぬだろう	V;PRS;IPFV;PROSP	141000
死ぬ	死なないだろう	V;PRS;IPFV;PROSP;NEG	555000
死ぬ	死ぬでしょう	V;PRS;IPFV;PROSP;POL	410000
死ぬ	死なないでしょう	V;PRS;IPFV;PROSP;POL;NEG	1020000
死ぬ	死んだ	V;PST;PFV	36100000
死ぬ	死ななかった	V;PST;PFV;NEG	891000
死ぬ	死にました	V;PST;PFV;POL;FOREG	3150000
死ぬ	死にませんでした	V;PST;PFV;POL;FOREG;NEG	2050000
死ぬ	死んだだろう	V;PST;PFV;PROSP	755000
死ぬ	死ななかっただろう	V;PST;PFV;PROSP;NEG	63600
死ぬ	死んだでしょう	V;PST;PFV;PROSP;POL	390000
死ぬ	死ななかったでしょう	V;PST;PFV;PROSP;POL;NEG	140000
死ぬ	死のう	V;INTEN	816000
死ぬ	死にましょう	V;INTEN;POL;FOREG	125000
死ぬ	死にたい	V;PRS;IPFV;OPT;1	14700000
死ぬ	死にたくない	V;PRS;IPFV;OPT;NEG;1	8330000
死ぬ	死にたいです	V;PRS;IPFV;OPT;POL;1	6120000
死ぬ	死にたくないです	V;PRS;IPFV;OPT;POL;NEG;1	2060000
死ぬ	死にたかった	V;PST;PFV;OPT;1	133000
死ぬ	死にたくなかった	V;PST;PFV;OPT;NEG;1	1770000
死ぬ	死にたかったです	V;PST;PFV;OPT;POL;1	29100
死ぬ	死にたくなかったです	V;PST;PFV;OPT;POL;NEG;1	48400
死ぬ	死にたがる	V;PRS;IPFV;OPT;3	91400
死ぬ	死にたがらない	V;PRS;IPFV;OPT;NEG;3	11100
死ぬ	死にたがります	V;PRS;IPFV;OPT;POL;FOREG;3	15600
死ぬ	死にたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	8790
死ぬ	死にたがった	V;PST;PFV;OPT;3	12900
死ぬ	死にたがらなかった	V;PST;PFV;OPT;NEG;3	9010
死ぬ	死にたがりました	V;PST;PFV;OPT;POL;FOREG;3	7
死ぬ	死にたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	8630
死ぬ	死ね	V;IMP;OBLIG	28100000
死ぬ	死にな	V;IMP;OBLIG;COL	109000
死ぬ	死になさい	V;IMP;OBLIG;POL	33100
死ぬ	死んで	V;IMP;COL	54000000
死ぬ	死んでください	V;IMP;POL	3080000
死ぬ	お死にください	V;FORM;IMP;POL	246
死ぬ	死ぬな	V;IMP;OBLIG;NEG	758000
死ぬ	死なないで	V;IMP;NEG;COL	2020000
死ぬ	死なないでください	V;IMP;POL;NEG	592000
死ぬ	お死ににならないでください	V;FORM;IMP;POL;NEG	1
死ぬ	死ねる	V;PRS;IPFV;POT	2930000
死ぬ	死ねない	V;PRS;IPFV;POT;NEG	1130000
死ぬ	死ねます	V;PRS;IPFV;POT;POL;FOREG	289000
死ぬ	死ねません	V;PRS;IPFV;POT;POL;FOREG;NEG	317000
死ぬ	死ねた	V;PST;PFV;POT	1510000
死ぬ	死ねなかった	V;PST;PFV;POT;NEG	261000
死ぬ	死ねました	V;PST;PFV;POT;POL;FOREG	10900
死ぬ	死ねませんでした	V;PST;PFV;POT;POL;FOREG;NEG	134000
死ぬ	死なれる	V;PRS;IPFV;PASS	39200
死ぬ	死なれない	V;PRS;IPFV;PASS;NEG	54500
死ぬ	死なれます	V;PRS;IPFV;PASS;POL;FOREG	4830
死ぬ	死なれません	V;PRS;IPFV;PASS;POL;FOREG;NEG	1730
死ぬ	死なれた	V;PST;PFV;PASS	53500
死ぬ	死なれなかった	V;PST;PFV;PASS;NEG	3720
死ぬ	死なれました	V;PST;PFV;PASS;POL;FOREG	73500
死ぬ	死なれませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	10
死ぬ	死なれる	V;PRS;IPFV;ELEV	39200
死ぬ	死なれない	V;PRS;IPFV;ELEV;NEG	54500
死ぬ	死なれます	V;PRS;IPFV;ELEV;POL;FOREG	4830
死ぬ	死なれません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	1730
死ぬ	死なれた	V;PST;PFV;ELEV	53500
死ぬ	死なれなかった	V;PST;PFV;ELEV;NEG	3720
死ぬ	死なれました	V;PST;PFV;ELEV;POL;FOREG	73500
死ぬ	死なれませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	10
死ぬ	死なせる	V;PRS;IPFV;CAUS	360000
死ぬ	死なせない	V;PRS;IPFV;CAUS;NEG	388000
死ぬ	死なせます	V;PRS;IPFV;CAUS;POL;FOREG	29000
死ぬ	死なせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	53300
死ぬ	死なせた	V;PST;PFV;CAUS	1120000
死ぬ	死なせなかった	V;PST;PFV;CAUS;NEG	78200
死ぬ	死なせました	V;PST;PFV;CAUS;POL;FOREG	17100
死ぬ	死なせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	6140
死ぬ	死なす	V;PRS;IPFV;CAUS	311000
死ぬ	死なさない	V;PRS;IPFV;CAUS;NEG	32600
死ぬ	死なします	V;PRS;IPFV;CAUS;POL;FOREG	164
死ぬ	死なしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	19
死ぬ	死なした	V;PST;PFV;CAUS	9190
死ぬ	死なさなかった	V;PST;PFV;CAUS;NEG	1160
死ぬ	死なしました	V;PST;PFV;CAUS;POL;FOREG	65
死ぬ	死なしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	4
死ぬ	死なせられる	V;PRS;IPFV;CAUS;PASS	66100
死ぬ	死なせられない	V;PRS;IPFV;CAUS;PASS;NEG	61100
死ぬ	死なせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	5380
死ぬ	死なせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	3660
死ぬ	死なせられた	V;PST;PFV;CAUS;PASS	14300
死ぬ	死なせられなかった	V;PST;PFV;CAUS;PASS;NEG	7330
死ぬ	死なせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	4460
死ぬ	死なせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	2
死ぬ	死なされる	V;PRS;IPFV;CAUS;PASS	21900
死ぬ	死なされない	V;PRS;IPFV;CAUS;PASS;NEG	454
死ぬ	死なされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	916
死ぬ	死なされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	7
死ぬ	死なされた	V;PST;PFV;CAUS;PASS	20200
死ぬ	死なされなかった	V;PST;PFV;CAUS;PASS;NEG	5
死ぬ	死なされました	V;PST;PFV;CAUS;PASS;POL;FOREG	1050
死ぬ	死なされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	3
死ぬ	お死にになる	V;FORM;ELEV;PRS;IPFV	3590
死ぬ	お死ににならない	V;FORM;ELEV;PRS;IPFV;NEG	2
死ぬ	お死にになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	4
死ぬ	お死にになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	0
死ぬ	お死にになった	V;FORM;ELEV;PST;PFV	3600
死ぬ	お死ににならなかった	V;FORM;ELEV;PST;PFV;NEG	0
死ぬ	お死にになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	220
死ぬ	お死にになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	0
死ぬ	お死にする	V;FORM;HUMB;PRS;IPFV	6
死ぬ	お死にしない	V;FORM;HUMB;PRS;IPFV;NEG	0
死ぬ	お死にします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	2
死ぬ	お死にしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
死ぬ	お死にした	V;FORM;HUMB;PST;PFV	2
死ぬ	お死にしなかった	V;FORM;HUMB;PST;PFV;NEG	0
死ぬ	お死にしました	V;FORM;HUMB;PST;PFV;POL;FOREG	6
死ぬ	お死にしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
死ぬ	死なせていただく	V;FORM;HUMB;PRS;IPFV;PERM	31300
死ぬ	死なせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	0
死ぬ	死なせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	91700
死ぬ	死なせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
死ぬ	死なせていただいた	V;FORM;HUMB;PST;PFV;PERM	5
死ぬ	死なせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
死ぬ	死なせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	8
死ぬ	死なせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
閉まる	閉まる	V;PRS;IPFV	6130000
閉まる	閉まらない	V;PRS;IPFV;NEG	6670000
閉まる	閉まらないです	V;PRS;IPFV;POL;NEG;COL	5650000
閉まる	閉まります	V;PRS;IPFV;POL;FOREG	3310000
閉まる	閉まりません	V;PRS;IPFV;POL;FOREG;NEG	9430000
閉まる	閉まるだろう	V;PRS;IPFV;PROSP	3290
閉まる	閉まらないだろう	V;PRS;IPFV;PROSP;NEG	39400
閉まる	閉まるでしょう	V;PRS;IPFV;PROSP;POL	167000
閉まる	閉まらないでしょう	V;PRS;IPFV;PROSP;POL;NEG	127000
閉まる	閉まった	V;PST;PFV	5200000
閉まる	閉まらなかった	V;PST;PFV;NEG	3910000
閉まる	閉まりました	V;PST;PFV;POL;FOREG	5330000
閉まる	閉まりませんでした	V;PST;PFV;POL;FOREG;NEG	4810000
閉まる	閉まっただろう	V;PST;PFV;PROSP	480
閉まる	閉まらなかっただろう	V;PST;PFV;PROSP;NEG	10
閉まる	閉まったでしょう	V;PST;PFV;PROSP;POL	10
閉まる	閉まらなかったでしょう	V;PST;PFV;PROSP;POL;NEG	5
閉まる	閉まろう	V;INTEN	12200
閉まる	閉まりましょう	V;INTEN;POL;FOREG	987
閉まる	閉まりたい	V;PRS;IPFV;OPT;1	1250
閉まる	閉まりたくない	V;PRS;IPFV;OPT;NEG;1	52
閉まる	閉まりたいです	V;PRS;IPFV;OPT;POL;1	1
閉まる	閉まりたくないです	V;PRS;IPFV;OPT;POL;NEG;1	0
閉まる	閉まりたかった	V;PST;PFV;OPT;1	4
閉まる	閉まりたくなかった	V;PST;PFV;OPT;NEG;1	1
閉まる	閉まりたかったです	V;PST;PFV;OPT;POL;1	1
